From: 2016.05.29 20:34:34
To: 2016.06.03 15:15:27

DATE,EXE,PID,ACCOUNT,HOST
2016.05.29 20:49:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 20:49:58,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:50:29,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:51:02,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:51:39,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:52:12,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:52:43,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:53:18,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:53:54,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 20:53:54,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 20:53:56,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 20:54:11,svchost.exe,1004,System,wpad
2016.05.29 20:54:29,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:55:04,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:55:43,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:56:25,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:57:04,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:57:35,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:58:10,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:58:41,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:59:17,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 20:59:25,Explorer.EXE,2052,,oem.twimg.com
2016.05.29 20:59:25,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 20:59:25,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 20:59:25,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 20:59:25,Explorer.EXE,2052,,oem.twimg.com
2016.05.29 20:59:25,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 20:59:25,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 20:59:25,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 20:59:56,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:00:27,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:01:01,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:01:35,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:02:19,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:02:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:02:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:02:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:02:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:02:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:02:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:03:00,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:03:33,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:04:13,svchost.exe,1004,System,wpad
2016.05.29 21:04:15,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:04:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:04:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:04:58,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:05:41,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:06:21,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:07:04,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:07:43,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:08:27,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:08:58,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:09:41,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:10:21,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:10:58,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:11:30,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:11:44,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 21:11:44,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 21:12:05,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:12:46,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:13:28,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:14:11,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:14:15,svchost.exe,1004,System,wpad
2016.05.29 21:14:51,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:15:27,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:16:03,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:16:46,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:17:23,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:17:44,Explorer.EXE,2052,,tile-service.weather.microsoft.com
2016.05.29 21:17:44,Explorer.EXE,2052,,tile-service.weather.microsoft.com
2016.05.29 21:17:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:17:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:17:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:17:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:17:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:17:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:18:05,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:18:43,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:19:22,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:19:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:19:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:20:02,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:20:39,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:21:17,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:21:57,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:22:35,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:23:19,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:23:50,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:24:18,svchost.exe,1004,System,wpad
2016.05.29 21:24:25,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:25:06,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:25:37,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:26:12,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:26:52,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:27:34,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:28:09,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:28:53,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:29:30,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:30:02,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:30:39,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:31:09,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:31:54,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:32:34,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:32:44,Explorer.EXE,2052,,oem.twimg.com
2016.05.29 21:32:44,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 21:32:44,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 21:32:44,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 21:32:44,Explorer.EXE,2052,,oem.twimg.com
2016.05.29 21:32:44,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 21:32:44,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 21:32:44,Explorer.EXE,2052,,cdn.content.prod.cms.msn.com
2016.05.29 21:32:44,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 21:32:44,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 21:32:47,svchost.exe,820,System,isatap
2016.05.29 21:32:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:32:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:32:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:32:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:32:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:32:47,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:33:11,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:33:47,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:34:20,svchost.exe,1004,System,wpad
2016.05.29 21:34:26,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:34:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:34:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:35:03,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:35:33,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:36:17,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:36:52,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:37:24,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:38:01,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:38:43,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:39:14,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:39:50,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:40:21,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:40:59,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:41:30,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:42:09,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:42:48,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:43:19,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:43:55,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:44:22,svchost.exe,1004,System,wpad
2016.05.29 21:44:26,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:45:02,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:45:43,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:46:18,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:46:58,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:47:31,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:47:44,Explorer.EXE,2052,,tile-service.weather.microsoft.com
2016.05.29 21:47:44,Explorer.EXE,2052,,tile-service.weather.microsoft.com
2016.05.29 21:47:47,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 21:47:47,svchost.exe,1316,System,v10.vortex-win.data.microsoft.com
2016.05.29 21:47:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:47:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:47:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:47:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:47:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:47:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:48:13,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:48:55,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:49:29,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:49:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:49:48,svchost.exe,1316,System,settings-win.data.microsoft.com
2016.05.29 21:50:10,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:50:45,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:51:19,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:52:03,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:52:48,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:53:19,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:53:55,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:06,OneDrive.exe,3784,,ssw.live.com
2016.05.29 21:54:24,svchost.exe,1004,System,wpad
2016.05.29 21:54:35,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:55:09,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:55:52,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:56:27,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:57:03,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:57:34,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:58:10,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:58:46,svchost.exe,820,System,win10.ipv6.microsoft.com
2016.05.29 21:59:26,svchost.exe,820,System,win10.ipv6.microsoft.com
