From: 2016-05-29 18:32:47.857
To: 2016-06-03 12:45:24.362

DATE,PROCESS,USER,PROTOCOL,SRC_IP,SRC_PORT,SRC_PORT_NAME,DEST_IP,DEST_PORT,DEST_PORT_NAME
2016-05-29 20:34:20.243,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-05-29 20:34:20.243,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-05-29 20:34:20.502,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49748,,13.107.4.50,80,http
2016-05-29 20:34:20.688,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49749,,eu.vortex.data.microsoft.com,443,https
2016-05-29 20:34:20.892,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,13.107.4.50,137,netbios-ns
2016-05-29 20:47:44.138,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49751,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-29 20:47:48.904,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49752,,eu.vortex.data.microsoft.com,443,https
2016-05-29 21:02:44.155,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49754,,104.244.43.39,443,https
2016-05-29 21:02:49.054,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49758,,eu.vortex.data.microsoft.com,443,https
2016-05-29 21:17:44.161,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49760,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-29 21:17:44.306,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49761,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-29 21:17:49.207,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49762,,eu.vortex.data.microsoft.com,443,https
2016-05-29 21:26:41.062,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49764,,65.55.138.111,443,https
2016-05-29 21:26:41.885,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,65.55.138.111,137,netbios-ns
2016-05-29 21:26:42.030,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49765,,eu.vortex.data.microsoft.com,443,https
2016-05-29 21:26:42.465,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49766,,msnbot-191-232-139-2.search.msn.com,443,https
2016-05-29 21:26:46.224,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49767,,65.55.44.51,443,https
2016-05-29 21:26:46.666,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-05-29 21:26:46.666,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-05-29 21:26:46.929,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49768,,13.107.4.50,80,http
2016-05-29 21:26:46.995,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,65.55.44.51,137,netbios-ns
2016-05-29 21:26:51.239,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49769,,13.107.4.50,80,http
2016-05-29 21:26:51.330,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49770,,msnbot-191-232-139-2.search.msn.com,443,https
2016-05-29 21:32:44.166,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49771,,104.244.43.167,443,https
2016-05-29 21:32:49.301,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49775,,eu.vortex.data.microsoft.com,443,https
2016-05-29 21:47:44.164,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49782,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-29 21:47:49.432,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49783,,eu.vortex.data.microsoft.com,443,https
2016-05-29 22:02:44.175,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49785,,104.244.43.167,443,https
2016-05-29 22:02:49.596,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49789,,eu.vortex.data.microsoft.com,443,https
2016-05-29 22:17:44.190,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49791,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-29 22:17:44.331,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49792,,a104-101-172-250.deploy.static.akamaitechnologies.com,443,https
2016-05-29 22:17:49.697,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49793,,eu.vortex.data.microsoft.com,443,https
2016-05-29 22:32:44.188,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49795,,104.244.43.199,443,https
2016-05-29 22:32:49.826,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49799,,eu.vortex.data.microsoft.com,443,https
2016-05-29 22:47:44.204,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49802,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-29 22:47:49.937,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49803,,eu.vortex.data.microsoft.com,443,https
2016-05-29 23:02:44.207,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49805,,104.244.43.199,443,https
2016-05-29 23:02:50.084,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49809,,eu.vortex.data.microsoft.com,443,https
2016-05-29 23:17:44.227,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49811,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-29 23:17:44.388,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49812,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-29 23:17:50.239,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49813,,eu.vortex.data.microsoft.com,443,https
2016-05-29 23:32:44.231,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49815,,104.244.43.71,443,https
2016-05-29 23:32:45.299,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,104.244.43.71,137,netbios-ns
2016-05-29 23:32:50.348,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49819,,eu.vortex.data.microsoft.com,443,https
2016-05-29 23:47:44.237,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49822,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-29 23:47:50.464,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49823,,eu.vortex.data.microsoft.com,443,https
2016-05-30 00:02:44.245,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49825,,104.244.43.71,443,https
2016-05-30 00:02:50.499,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49829,,131.253.61.96,443,https
2016-05-30 00:02:50.559,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49830,,131.253.61.96,443,https
2016-05-30 00:02:51.007,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,131.253.61.96,137,netbios-ns
2016-05-30 00:02:51.042,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49831,,eu.vortex.data.microsoft.com,443,https
2016-05-30 00:17:44.300,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49834,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 00:17:44.710,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49835,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 00:17:46.547,C:\Windows\System32\wermgr.exe,AUTORITE NT\Système,tcp,MyComputer,49836,,msnbot-65-55-252-43.search.msn.com,443,https
2016-05-30 00:17:51.081,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49837,,eu.vortex.data.microsoft.com,443,https
2016-05-30 00:32:44.265,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49839,,104.244.43.71,443,https
2016-05-30 00:32:51.481,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49843,,eu.vortex.data.microsoft.com,443,https
2016-05-30 00:42:02.735,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49845,,eu.vortex.data.microsoft.com,443,https
2016-05-30 00:47:44.284,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49847,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 00:47:51.610,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49848,,eu.vortex.data.microsoft.com,443,https
2016-05-30 00:52:07.797,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49854,,104.244.43.103,443,https
2016-05-30 00:52:07.798,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49853,,a23-216-241-218.deploy.static.akamaitechnologies.com,80,http
2016-05-30 00:52:07.869,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49855,,a23-216-241-218.deploy.static.akamaitechnologies.com,443,https
2016-05-30 00:52:08.872,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,104.244.43.103,137,netbios-ns
2016-05-30 01:02:51.733,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49859,,eu.vortex.data.microsoft.com,443,https
2016-05-30 01:17:44.313,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49860,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 01:17:44.464,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49861,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 01:17:51.849,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49862,,eu.vortex.data.microsoft.com,443,https
2016-05-30 01:32:44.278,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49863,,104.244.43.39,443,https
2016-05-30 01:32:51.930,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49867,,eu.vortex.data.microsoft.com,443,https
2016-05-30 01:47:44.313,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49868,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 01:47:52.080,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49869,,eu.vortex.data.microsoft.com,443,https
2016-05-30 02:02:44.338,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49873,,104.244.43.71,443,https
2016-05-30 02:02:52.200,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49874,,eu.vortex.data.microsoft.com,443,https
2016-05-30 02:10:01.383,C:\Windows\System32\CompatTelRunner.exe,AUTORITE NT\Système,tcp,MyComputer,49875,,a23-206-7-161.deploy.static.akamaitechnologies.com,80,http
2016-05-30 02:10:01.520,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49876,,134.170.51.247,443,https
2016-05-30 02:10:02.335,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,134.170.51.247,137,netbios-ns
2016-05-30 02:10:02.604,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49877,,eu.vortex.data.microsoft.com,443,https
2016-05-30 02:10:04.517,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49878,,131.253.61.96,443,https
2016-05-30 02:10:05.215,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49879,,134.170.178.97,443,https
2016-05-30 02:10:05.370,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,134.170.178.97,137,netbios-ns
2016-05-30 02:17:44.328,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49880,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 02:17:44.478,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49881,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 02:17:52.299,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49882,,eu.vortex.data.microsoft.com,443,https
2016-05-30 02:32:44.342,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49886,,104.244.43.39,443,https
2016-05-30 02:32:52.444,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49887,,eu.vortex.data.microsoft.com,443,https
2016-05-30 02:47:44.317,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49888,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 02:47:52.554,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49889,,eu.vortex.data.microsoft.com,443,https
2016-05-30 03:02:44.907,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49890,,104.244.43.135,443,https
2016-05-30 03:02:45.373,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,104.244.43.135,137,netbios-ns
2016-05-30 03:02:52.681,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49894,,eu.vortex.data.microsoft.com,443,https
2016-05-30 03:17:44.345,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49895,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 03:17:44.505,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49896,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 03:17:52.802,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49897,,eu.vortex.data.microsoft.com,443,https
2016-05-30 03:32:44.324,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49898,,104.244.43.135,443,https
2016-05-30 03:32:52.911,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49902,,eu.vortex.data.microsoft.com,443,https
2016-05-30 03:47:44.339,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49903,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 03:47:53.070,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49904,,eu.vortex.data.microsoft.com,443,https
2016-05-30 04:02:44.360,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49907,,104.244.43.167,443,https
2016-05-30 04:02:53.157,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49909,,eu.vortex.data.microsoft.com,443,https
2016-05-30 04:17:44.364,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49910,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 04:17:44.720,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49911,,a104-101-172-250.deploy.static.akamaitechnologies.com,443,https
2016-05-30 04:17:53.291,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49912,,eu.vortex.data.microsoft.com,443,https
2016-05-30 04:32:44.349,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49913,,104.244.43.71,443,https
2016-05-30 04:32:53.431,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49917,,eu.vortex.data.microsoft.com,443,https
2016-05-30 04:47:44.364,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49918,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 04:47:53.541,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49919,,eu.vortex.data.microsoft.com,443,https
2016-05-30 05:02:44.414,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49923,,104.244.43.71,443,https
2016-05-30 05:02:53.686,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49924,,eu.vortex.data.microsoft.com,443,https
2016-05-30 05:17:44.354,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49925,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 05:17:44.510,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,49926,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 05:17:53.821,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49927,,eu.vortex.data.microsoft.com,443,https
2016-05-30 05:32:44.380,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49928,,104.244.43.39,443,https
2016-05-30 05:32:53.952,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49932,,eu.vortex.data.microsoft.com,443,https
2016-05-30 05:47:44.360,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49933,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 05:47:54.107,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,49934,,eu.vortex.data.microsoft.com,443,https
2016-05-30 06:02:44.455,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,49938,,104.244.43.199,443,https
