HOST,COUNT,ORGANIZATION,COUNTRY,RESOLVED DATE,RESOLVED DOMAIN
,,,,2014-10-15,btn.clickability.com
,,,,2014-10-14,assets.behance.net
,,,,2014-10-14,blogs.amctv.com
,,,,2014-10-13,media.pnwlocalnews.com
,,,,2014-10-13,link.videoplatform.limelight.com
,,,,2014-10-09,weinteract.hs.llnwd.net
,,,,2014-10-07,bartltd.hs.llnwd.net
,,,,2014-09-29,agi.vo.llnwd.net
,,,,2014-09-27,bandai.hs.llnwd.net
,,,,2014-09-26,pizzapizza.hs.llnwd.net
,,,,2014-09-23,c3486.hs.llnwd.net
,,,,2014-09-23,casinostar.hs.llnwd.net
,,,,2014-09-22,weblio.hs.llnwd.net
,,,,2014-09-21,cfbt.hs.llnwd.net
,,,,2014-09-20,clickabl.hs.llnwd.net
,,,,2014-09-20,rnwloca.hs.llnwd.net
,,,,2014-09-17,bowker.hs.llnwd.net
,,,,2014-09-17,pokki.hs.llnwd.net
,,,,2014-09-16,casinoeuro.hs.llnwd.net
,,,,2014-09-16,nyphil.hs.llnwd.net
,,,,2014-09-16,betsson.hs.llnwd.net
,,,,2014-09-16,bps.hs.llnwd.net
,,,,2014-09-16,pajamasmed.hs.llnwd.net
,,,,2014-09-15,crazyeight.hs.llnwd.net
,,,,2014-09-15,delve.hs.llnwd.net
,,,,2014-09-15,clickabl.vo.llnwd.net
,,,,2014-09-15,arte.vo.llnwd.net
,,,,2014-09-15,amctv.vo.llnwd.net
,,,,2014-09-15,dtvimages.hs.llnwd.net
,,,,2014-09-15,bafr.hs.llnwd.net
,,,,2014-09-15,behance.vo.llnwd.net
,,,,2014-09-15,bt.vo.llnwd.net
,,,,2014-09-15,betclick.hs.llnwd.net
,,,,2014-09-15,carrefour-www.vo.llnwd.net
88.221.112.145,50,AS20940 Akamai International B.V.,EU,,a88-221-112-145.deploy.akamaitechnologies.com
88.221.112.203,10,AS20940 Akamai International B.V.,EU,,a88-221-112-203.deploy.akamaitechnologies.com
88.221.113.10,7,AS20940 Akamai International B.V.,EU,,a88-221-113-10.deploy.akamaitechnologies.com
,,,,2016-06-28,cci-a.akamaihd.net
,,,,2016-06-27,travel.tile.appex.bing.com
,,,,2016-06-22,a1856.g2.akamai.net
,,,,2016-06-20,akhttp.dhstatic.net
88.221.144.11,10,AS20940 Akamai International B.V.,IT,,a88-221-144-11.deploy.akamaitechnologies.com
,,,,2016-06-11,news.sky.com
,,,,2016-04-01,biz.einfochips.com
,,,,2016-03-30,blog.insynctraining.com
,,,,2016-03-13,theagencypost.com
,,,,2016-03-13,hs-sites.com
,,,,2016-03-08,hubspot.net
,,,,2016-03-06,culturecode.com
,,,,2016-03-03,user-att-108-202-8-0.a1123.b.akamai.net
90.84.136.152,122,AS5511 Orange S.A.,FR,2015-02-07,a1889.g.akamai.net
,,,,2014-12-23,a1284.g.akamai.net
,,,,2014-12-22,a299.g.akamai.net
,,,,2014-12-21,a389.g.akamai.net
,,,,2014-12-20,a1280.g.akamai.net
,,,,2014-12-19,a1621.g.akamai.net
,,,,2014-11-05,a1402.dspw40.akamai.net
,,,,2014-11-05,a1001.dspw40.akamai.net
,,,,2014-09-17,a948.ga.akamai.net
90.84.136.168,71,AS5511 Orange S.A.,FR,2015-02-07,a1766.r.akamai.net
,,,,2015-02-07,a2047.dspl.akamai.net
,,,,2014-12-23,a1284.g.akamai.net
,,,,2014-12-22,a1850.g.akamai.net
,,,,2014-12-19,a1621.g.akamai.net
,,,,2014-12-19,a1803.g.akamai.net
,,,,2014-12-19,a1254.g.akamai.net
,,,,2014-11-05,a1402.dspw40.akamai.net
92.122.200.241,4,AS20940 Akamai International B.V.,DE,,a92-122-200-241.deploy.akamaitechnologies.com
92.122.203.131,11,AS20940 Akamai International B.V.,DE,,a92-122-203-131.deploy.akamaitechnologies.com
92.122.203.176,28,AS20940 Akamai International B.V.,DE,,a92-122-203-176.deploy.akamaitechnologies.com
92.122.203.242,9,AS20940 Akamai International B.V.,DE,,a92-122-203-242.deploy.akamaitechnologies.com
92.123.143.249,76,AS20940 Akamai International B.V.,EU,,a92-123-143-249.deploy.akamaitechnologies.com
92.123.226.154,26,AS20940 Akamai International B.V.,EU,,a92-123-226-154.deploy.akamaitechnologies.com
92.247.181.40,65,AS8717 MOBILTEL EAD,BG,2017-02-14,inoreader.com
93.184.220.20,30,AS15133 MCI Communications Services. Inc. d/b/a Verizon Business,US,2015-01-19,appgogames.com
,,,,2014-10-21,afriquedusud.blog.lemonde.fr
,,,,2014-10-18,ads.mweb.co.th
,,,,2014-10-18,csimg.choozen.de
,,,,2014-10-17,anidom.blog.lemonde.fr
,,,,2014-10-17,antiracisme.blog.lemonde.fr
,,,,2014-10-16,assets-archive.harpersbazaar.co.uk
,,,,2014-10-16,aibalive.rightster.com
,,,,2014-10-16,alpha.cinesport.com
,,,,2014-10-16,2.burstdb.com
,,,,2014-10-16,argoul.blog.lemonde.fr
,,,,2014-10-16,csimg.koopkeus.nl
,,,,2014-10-16,0.burstdb.com
,,,,2014-10-16,1.burstdb.com
,,,,2014-10-15,ahmedabad.backpage.com
,,,,2014-10-15,africamix.blog.lemonde.fr
,,,,2014-10-15,apiae.hopscore.com
,,,,2014-10-15,archive.bebo.com
,,,,2014-10-15,adresses.pratique.fr
,,,,2014-10-15,api.hopscore.com
,,,,2014-10-15,anicetlepors.blog.lemonde.fr
,,,,2014-10-15,csimg.prisvis.dk
,,,,2014-10-15,a.xml.mediabong.com
,,,,2014-10-15,abonnes.lemonde.fr
,,,,2014-10-15,a.stwv.tk
,,,,2014-10-15,accesnomade.blog.lemonde.fr
,,,,2014-10-15,cedexis.squixa.net
,,,,2014-10-14,a.u1sf.com
,,,,2014-10-14,artemis-racing.americascup.com
,,,,2014-10-14,www.accorhotels.com
,,,,2014-10-14,a.stwv.im
,,,,2014-10-14,a.cdnkic.com
,,,,2014-10-14,aberdeen.backpage.com
,,,,2014-10-14,archeo.blog.lemonde.fr
,,,,2014-10-14,archives-lepost.huffingtonpost.fr
,,,,2014-10-14,alternatives.blog.lemonde.fr
,,,,2014-10-14,aboudjaffar.blog.lemonde.fr
,,,,2014-10-14,ahahh.blog.lemonde.fr
,,,,2014-10-14,images.partycity.com
,,,,2014-10-14,ad.batanga.com
,,,,2014-10-14,alice.in.wonderland.xmlrequest.info
,,,,2014-10-14,ad-cdn.technoratimedia.com
,,,,2014-10-14,aliceadsl.lemonde.fr
,,,,2014-10-13,apicache.blastro.com
,,,,2014-10-13,asset.vidivodo.com
,,,,2014-10-02,almodon.com
,,,,2014-09-16,alaraby.co.uk
,,,,2013-08-17,a1.dnbizcdn.com
,,,,2013-06-26,ads.adcloud.net
,,,,2013-05-21,ced.sascdn.com
95.101.39.58,11140,AS20940 Akamai International B.V.,EU,,a95-101-39-58.deploy.akamaitechnologies.com
,,,,2017-02-07,eventim.nl
95.101.205.204,379,AS16625 Akamai Technologies. Inc.,EU,,a95-101-205-204.deploy.akamaitechnologies.com
95.140.230.129,77,AS22822 Limelight Networks. Inc.,GB,,https-95-140-230-129.lin.llnw.net
104.43.137.66,119,AS8075 Microsoft Corporation,US,2017-03-06,compatexchange1.trafficmanager.net
,,,,2017-03-02,compatexchange12.cloudapp.net
,,,,2015-04-20,compatexchange.trafficmanager.net
,,,,2015-04-16,aeos.microsoft.com
104.43.139.21,57,AS8075 Microsoft Corporation,US,2017-03-06,compatexchange11.cloudapp.net
,,,,2017-02-16,compatexchange1.trafficmanager.net
104.43.237.169,84,AS8075 Microsoft Corporation,US,2017-02-28,compatexchange13.cloudapp.net
,,,,2017-02-24,compatexchange1.trafficmanager.net
,,,,2015-05-27,aeos.microsoft.com
104.69.51.214,11,AS20940 Akamai International B.V.,NL,,a104-69-51-214.deploy.static.akamaitechnologies.com
104.69.55.114,199,AS20940 Akamai International B.V.,NL,,a104-69-55-114.deploy.static.akamaitechnologies.com
104.96.17.238,10,AS20940 Akamai International B.V.,NL,,a104-96-17-238.deploy.static.akamaitechnologies.com
104.107.216.160,10,AS20940 Akamai International B.V.,NL,,a104-107-216-160.deploy.static.akamaitechnologies.com
104.124.202.103,30,AS20940 Akamai International B.V.,NL,,a104-124-202-103.deploy.static.akamaitechnologies.com
104.244.42.1,89,AS13414 Twitter Inc.,US,2017-03-05,twitter.com
,,,,2017-01-12,www.twitter.com
104.244.42.2,217,AS13414 Twitter Inc.,US,,
104.244.42.65,102,AS13414 Twitter Inc.,US,2017-02-04,www.twitter.com
,,,,2017-01-29,twitter.org
,,,,2017-01-04,twitter.com
,,,,2016-12-26,twitter.jp
104.244.42.66,183,AS13414 Twitter Inc.,US,,
104.244.42.129,54,AS13414 Twitter Inc.,US,2017-03-02,twitter.com
,,,,2017-02-13,translate.twttr.com
,,,,2017-01-30,www.twitter.rs
,,,,2017-01-20,www.twitter.com
,,,,2017-01-01,www.twitter.fr
,,,,2016-12-05,twitter.org
,,,,2016-11-25,www.twitter.com.br
,,,,2016-11-18,twitter.jp
,,,,2016-11-15,www.twittter.com
,,,,2016-11-13,www.twitter.jp
104.244.42.130,68,AS13414 Twitter Inc.,US,,
104.244.42.193,84,AS13414 Twitter Inc.,US,2017-02-27,twitter.com
,,,,2017-01-31,www.twttr.com
,,,,2017-01-31,www.twt.si
,,,,2017-01-18,www.twitter.fr
,,,,2017-01-11,www.twitter.jp
,,,,2016-12-07,www.twittter.com
,,,,2016-11-18,twitter.org
,,,,2016-11-08,www.twitter.ae
,,,,2016-11-08,twitter.ae
,,,,2016-11-07,twitter.jp
,,,,2016-11-04,www.twitter.com
104.244.42.194,166,AS13414 Twitter Inc.,US,,
108.177.15.109,85,AS15169 Google Inc.,US,,wr-in-f109.1e100.net
108.177.15.188,24,AS15169 Google Inc.,US,,wr-in-f188.1e100.net
131.253.14.153,412,AS8075 Microsoft Corporation,US,2017-02-28,statsfe2.update.microsoft.com
,,,,2017-02-13,statsfe2.ws.microsoft.com.nsatc.net
,,,,2016-07-19,statsfe2.ws.microsoft.com
,,,,2016-05-24,statsfe2.update.microsoft.com.akadns.net
131.253.61.64,190,AS8075 Microsoft Corporation,US,2017-02-16,mail.jiaoban.cc
,,,,2017-01-30,login.live.com
,,,,2017-01-04,login.live.com.nsatc.net
131.253.61.66,403,AS8075 Microsoft Corporation,US,2017-02-22,mail.publichot.net
,,,,2017-01-17,login.live.com.nsatc.net
,,,,2016-12-16,login.msa.akadns6.net
,,,,2016-12-11,login.live.com
,,,,2015-12-31,mail.baydogan.com
,,,,2015-12-29,mail.painaipaigun.com
131.253.61.68,347,AS8075 Microsoft Corporation,US,2017-02-25,login.live.com.nsatc.net
,,,,2017-02-07,login.msa.akadns6.net
,,,,2017-01-20,login.live.com
,,,,2016-05-11,mail.baydogan.com
,,,,2016-02-23,mail.zenmeditatie.eu
,,,,2013-05-25,entrar.animalog.com.br
,,,,2013-05-24,jiaoban.cc
131.253.61.80,379,AS8075 Microsoft Corporation,US,2017-02-18,mail.walnuttreecottage.me
,,,,2017-02-11,login.live.com.nsatc.net
,,,,2017-02-10,mail.jiaoban.cc
,,,,2016-12-13,login.msa.akadns6.net
,,,,2016-12-08,email.aasd.k12.wi.us
,,,,2016-09-11,login.live.com
,,,,2015-12-04,mail.publichot.net
,,,,2014-02-20,mail.njit.com.au
,,,,2013-10-02,live.com
,,,,2013-07-02,studentmail.ed-coll.ac.uk
131.253.61.82,241,AS8075 Microsoft Corporation,US,2017-02-22,login.msa.akadns6.net
,,,,2017-02-18,login.live.com.nsatc.net
,,,,2017-02-08,mail.walnuttreecottage.me
,,,,2017-02-04,login.live.com
,,,,2016-09-29,studentemail.enmu.edu
,,,,2016-05-24,mel.cnamintec.fr
,,,,2015-03-04,mail.jiaoban.cc
,,,,2014-04-17,divyalabdhi.com
,,,,2013-10-02,live.com
131.253.61.84,395,AS8075 Microsoft Corporation,US,2017-03-02,login.live.com.nsatc.net
,,,,2017-02-15,login.msa.akadns6.net
,,,,2017-01-25,login.live.com
,,,,2016-12-25,mail.ajmalfoundation.org
,,,,2016-09-29,mail.amnauichok.com
,,,,2016-03-03,correo.ocerollar.com
,,,,2015-03-16,mail.sergecom.net
,,,,2014-04-24,mail.ompharmacy.com
,,,,2014-04-16,mail.divyalabdhi.com
,,,,2013-10-02,live.com
,,,,2013-07-02,mail.ttscvn.com
,,,,2013-05-24,mail.jiaoban.cc
131.253.61.96,133,AS8075 Microsoft Corporation,US,2017-02-26,login.live.com
,,,,2017-02-22,mail.walnuttreecottage.me
,,,,2017-02-09,131.253.61.96
,,,,2017-01-25,login.live.com.nsatc.net
,,,,2016-12-16,login.msa.akadns6.net
,,,,2014-03-18,mail.sergecom.net
,,,,2014-02-20,mail.jiaoban.cc
,,,,2014-02-20,mail.aocor.com
131.253.61.98,269,AS8075 Microsoft Corporation,US,2017-02-24,mail.jiaoban.cc
,,,,2017-02-08,131.253.61.98
,,,,2017-02-08,login.live.com.nsatc.net
,,,,2016-11-09,login.live.com
,,,,2015-06-25,studentemail.enmu.edu
,,,,2015-03-02,studentmail.ed-coll.ac.uk
,,,,2014-01-24,live.com
131.253.61.100,314,AS8075 Microsoft Corporation,US,2017-03-02,login.live.com
,,,,2017-03-02,mail.walnuttreecottage.me
,,,,2017-03-02,mail.jiaoban.cc
,,,,2016-11-25,login.live.com.nsatc.net
,,,,2016-03-10,studentemail.enmu.edu
,,,,2015-12-16,mail.baydogan.com
,,,,2015-11-27,mail.amnauichok.com
,,,,2015-03-04,mail.sergecom.net
134.170.30.204,171,AS8075 Microsoft Corporation,US,2017-02-20,services.apps.microsoft.com.nsatc.net
,,,,2016-12-05,lic.apps.microsoft.com
,,,,2016-05-18,next-services.apps.microsoft.com
,,,,2015-03-17,apps.windows.akadns.net
,,,,2014-10-20,services-perf.windows.akadns.net
,,,,2013-10-20,services.apps.microsoft.com
,,,,2013-10-18,apps.microsoft.com
134.170.51.187,183,AS8075 Microsoft Corporation,US,,
134.170.51.188,176,AS8075 Microsoft Corporation,US,2017-02-27,sls.update.microsoft.com
,,,,2016-11-07,sls.update.microsoft.com.nsatc.net
134.170.51.190,103,AS8075 Microsoft Corporation,US,2017-03-02,fe1.update.microsoft.com.akadns.net
,,,,2017-02-16,fe2.update.microsoft.com.akadns.net
,,,,2017-01-03,134.170.51.190
,,,,2016-11-08,fe2.update.microsoft.com.nsatc.net
,,,,2015-03-07,fe1.update.microsoft.com
,,,,2014-09-12,fe2.update.microsoft.com
,,,,2014-06-16,update.microsoft.com
134.170.53.29,654,AS8075 Microsoft Corporation,US,2017-02-07,fe1.update.microsoft.com.akadns.net
,,,,2017-01-31,fe2.update.microsoft.com.nsatc.net
,,,,2016-11-01,fe2.update.microsoft.com
,,,,2016-08-29,fe2.update.microsoft.com.akadns.net
,,,,2015-03-30,fe1.update.microsoft.com
134.170.53.30,523,AS8075 Microsoft Corporation,US,2017-01-31,fe2.update.microsoft.com
,,,,2016-12-12,fe2.update.microsoft.com.nsatc.net
,,,,2016-12-11,fe1.update.microsoft.com.akadns.net
,,,,2016-09-10,fe2.update.microsoft.com.akadns.net
,,,,2015-03-07,fe1.update.microsoft.com
134.170.58.118,379,AS8075 Microsoft Corporation,US,2017-02-07,fe2.update.microsoft.com.nsatc.net
,,,,2017-01-06,fe2.update.microsoft.com.akadns.net
,,,,2016-11-13,fe1.update.microsoft.com
,,,,2016-11-04,fe1.update.microsoft.com.akadns.net
,,,,2016-09-11,fe2.update.microsoft.com
134.170.58.121,476,AS8075 Microsoft Corporation,US,2017-02-26,fe2.update.microsoft.com.akadns.net
,,,,2017-01-26,fe1.update.microsoft.com.akadns.net
,,,,2016-08-07,fe2.update.microsoft.com.nsatc.net
,,,,2016-03-17,fe2.update.microsoft.com
,,,,2015-03-07,fe1.update.microsoft.com
134.170.58.123,200,AS8075 Microsoft Corporation,US,2016-07-28,fe1.update.microsoft.com.akadns.net
,,,,2016-04-01,fe2.update.microsoft.com.nsatc.net
,,,,2015-09-30,fe2.update.microsoft.com.akadns.net
,,,,2015-04-27,fe1.update.microsoft.com
,,,,2014-09-05,fe2.update.microsoft.com
134.170.58.125,152,AS8075 Microsoft Corporation,US,2016-10-18,fe2.update.microsoft.com.nsatc.net
,,,,2016-02-06,fe1.update.microsoft.com.akadns.net
,,,,2015-12-20,fe2.update.microsoft.com.akadns.net
,,,,2015-03-07,fe1.update.microsoft.com
,,,,2014-09-02,fe2.update.microsoft.com
134.170.58.189,119,AS8075 Microsoft Corporation,US,2017-03-06,fe2.update.microsoft.com.nsatc.net
,,,,2016-12-17,fe1.update.microsoft.com.akadns.net
,,,,2016-07-23,fe2.update.microsoft.com
,,,,2016-05-09,fe2.update.microsoft.com.akadns.net
,,,,2015-07-29,fe1.update.microsoft.com
134.170.115.56,62,AS8075 Microsoft Corporation,US,2017-02-27,sls.update.microsoft.com.nsatc.net
134.170.115.60,8,AS8075 Microsoft Corporation,US,2017-02-25,statsfe2-df.ws.microsoft.com.nsatc.net
,,,,2017-01-26,statsfe1.ws.microsoft.com.nsatc.net
,,,,2015-01-13,statsfe2.update.microsoft.com.akadns.net
134.170.115.62,746,AS8075 Microsoft Corporation,US,2016-10-15,fe2.update.microsoft.com.nsatc.net
,,,,2015-03-16,fe1.update.microsoft.com.akadns.net
,,,,2014-09-15,fe2.update.microsoft.com.akadns.net
,,,,2014-09-04,fe2.update.microsoft.com
134.170.165.248,457,AS8075 Microsoft Corporation,US,2016-10-29,fe2.update.microsoft.com.nsatc.net
,,,,2016-08-29,fe2.update.microsoft.com
134.170.165.249,755,AS8075 Microsoft Corporation,US,2016-09-15,fe2.update.microsoft.com.nsatc.net
,,,,2015-11-20,fe2.update.microsoft.com
,,,,2015-03-24,fe1.update.microsoft.com
,,,,2015-02-07,fe2.update.microsoft.com.akadns.net
134.170.165.251,459,AS8075 Microsoft Corporation,US,2016-12-06,fe2.update.microsoft.com
,,,,2016-11-05,fe2.update.microsoft.com.nsatc.net
,,,,2015-02-07,fe2.update.microsoft.com.akadns.net
134.170.165.253,119,AS8075 Microsoft Corporation,US,2016-11-15,fe2.update.microsoft.com.nsatc.net
,,,,2016-10-18,fe2.update.microsoft.com
,,,,2015-02-07,fe2.update.microsoft.com.akadns.net
137.117.235.16,212,AS8075 Microsoft Corporation,NL,2016-12-27,spyneteurope.microsoft.akadns.net
,,,,2016-10-24,wdcpeurope.microsoft.akadns.net
,,,,2015-11-17,spynetalt.microsoft.com
,,,,2015-05-14,updat101up.ddns.net
,,,,2015-05-04,spynetall.microsoft.akadns.net
,,,,2014-10-14,spynet2.microsoft.com
151.101.65.63,1,AS54113 Fastly,US,2017-03-06,wistia.com
,,,,2017-02-23,dashboard.pagar.me
,,,,2017-02-14,s.w-x.co
,,,,2017-02-11,ai.realself.com
,,,,2017-02-11,fi.realself.com
,,,,2017-01-31,www.wired.com
,,,,2016-12-03,ft.com
,,,,2016-11-08,realself.com
157.55.133.204,97,AS8075 Microsoft Corporation,US,2016-08-09,sls.update.microsoft.com.nsatc.net
157.55.240.89,126,AS8075 Microsoft Corporation,US,2016-12-24,sls.update.microsoft.com.nsatc.net
157.55.240.126,311,AS8075 Microsoft Corporation,US,2017-01-31,fe2.ws.microsoft.com.nsatc.net
,,,,2016-11-30,fe1.ws.microsoft.com
,,,,2016-06-18,fe1.ws.microsoft.com.nsatc.net
,,,,2014-01-07,fe2.ws.microsoft.com
157.55.240.220,23,AS8075 Microsoft Corporation,US,2017-02-27,sls.update.microsoft.com.akadns.net
,,,,2017-02-22,sls.update.microsoft.com.nsatc.net
,,,,2016-10-18,sls.update.microsoft.com
,,,,2014-07-02,microsoft.com
157.56.77.140,184,AS8075 Microsoft Corporation,US,2017-02-08,sls.update.microsoft.com.nsatc.net
157.56.77.141,70,AS8075 Microsoft Corporation,US,2016-12-07,sls.update.microsoft.com.nsatc.net
,,,,2016-11-12,sls.update.microsoft.com
157.56.77.148,119,AS8075 Microsoft Corporation,US,2016-11-07,157.56.77.148
,,,,2016-10-11,sls.update.microsoft.com.nsatc.net
,,,,2014-09-27,www.windowsupdate.com
,,,,2014-09-15,www.update.microsoft.com.nsatc.net
,,,,2014-09-13,www.update.microsoft.com
,,,,2014-09-11,kocrmicrosoft.com
,,,,2014-09-10,windowsupdate.microsoft.com
157.56.77.149,119,AS8075 Microsoft Corporation,US,2017-03-04,sls.update.microsoft.com.nsatc.net
,,,,2016-06-28,157.56.77.149
,,,,2014-09-26,windowsupdate.microsoft.com
,,,,2014-09-15,www.update.microsoft.com.nsatc.net
,,,,2014-09-11,www.update.microsoft.com
,,,,2014-09-10,www.windowsupdate.com
157.56.96.54,74,AS8075 Microsoft Corporation,US,2017-02-18,sls.update.microsoft.com.nsatc.net
,,,,2017-02-11,sls.update.microsoft.com
157.56.96.58,127,AS8075 Microsoft Corporation,US,2017-01-25,sls.update.microsoft.com.nsatc.net
,,,,2016-08-03,sls.update.microsoft.com
,,,,2014-01-16,fe1.update.microsoft.com
157.56.96.123,879,AS8075 Microsoft Corporation,US,2017-02-18,fe2.update.microsoft.com
,,,,2016-12-15,fe2.update.microsoft.com.nsatc.net
,,,,2015-03-16,fe1.update.microsoft.com.akadns.net
,,,,2014-09-15,fe2.update.microsoft.com.akadns.net
,,,,2014-09-04,www.windowsupdate.com
,,,,2014-08-14,www.update.microsoft.com.nsatc.net
,,,,2014-06-12,windowsupdate.microsoft.com
,,,,2014-06-09,www.update.microsoft.com
157.56.96.157,291,AS8075 Microsoft Corporation,US,2017-02-09,fe2.ws.microsoft.com.nsatc.net
,,,,2016-11-13,fe2.ws.microsoft.com
,,,,2016-09-08,fe1.ws.microsoft.com.nsatc.net
,,,,2014-03-11,fe1.ws.microsoft.com
157.56.194.72,904,AS8075 Microsoft Corporation,IE,2014-09-18,services-perf.windows.akadns.net
157.56.194.73,112,AS8075 Microsoft Corporation,IE,2015-10-22,next-services.apps.microsoft.com
,,,,2014-09-16,services-perf.windows.akadns.net
,,,,2014-07-22,apps.microsoft.com
,,,,2013-10-10,services.apps.microsoft.com
157.56.194.74,1279,AS8075 Microsoft Corporation,IE,,
157.240.1.13,15,AS32934 Facebook. Inc.,US,,edge-mqtt-shv-01-lht6.facebook.com
169.254.177.157,21,Internet Assigned Numbers Authority (IANA),US,,
173.194.76.108,12,AS15169 Google Inc.,US,,ws-in-f108.1e100.net
,,,,2015-10-03,qc-in-f108.1e100.net
,,,,2014-11-21,gmail-smtp-msa.l.google.com
,,,,2013-04-16,smtp.gmail.com
173.194.76.109,53,AS15169 Google Inc.,US,,ws-in-f109.1e100.net
,,,,2014-11-21,gmail-smtp-msa.l.google.com
,,,,2013-06-07,imap.gmail.com
173.223.11.144,30,AS20940 Akamai International B.V.,NL,,a173-223-11-144.deploy.static.akamaitechnologies.com
,,,,2016-09-12,ctldl.windowsupdate.com
,,,,2015-04-23,a1375.d.akamai.net
,,,,2015-04-23,a1679.d.akamai.net
,,,,2015-04-23,a1339.d.akamai.net
,,,,2015-04-23,a1789.d.akamai.net
,,,,2015-04-23,a62.d.akamai.net
,,,,2015-03-22,a199.dscgi3.akamai.net
,,,,2014-11-03,a1867.d.akamai.net
,,,,2014-11-03,a1910.d.akamai.net
,,,,2014-11-03,a445.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a76.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1567.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a76.d.akamai.net
,,,,2014-11-03,a1585.d.akamai.net
,,,,2014-11-03,a918.d.akamai.net
,,,,2014-11-02,a259.d.akamai.net
,,,,2014-11-02,a991.d.akamai.net
,,,,2014-11-02,a1639.d.akamai.net
,,,,2014-11-02,a1711.d.akamai.net
,,,,2014-11-02,a1051.d.akamai.net
,,,,2014-11-02,a733.d.akamai.net
,,,,2014-11-02,a1921.d.akamai.net
,,,,2014-11-02,a1921.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-02,a1441.d.akamai.net
,,,,2014-11-02,a1621.d.akamai.net
,,,,2014-09-17,a1075.d.akamai.net
173.223.11.151,16,AS20940 Akamai International B.V.,NL,,a173-223-11-151.deploy.static.akamaitechnologies.com
,,,,2015-04-23,a288.d.akamai.net
,,,,2015-04-23,a1386.d.akamai.net
,,,,2014-11-03,a1428.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1817.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a695.dscd.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-02,a675.d.akamai.net
,,,,2014-11-02,a1817.d.akamai.net
,,,,2014-11-02,a1010.d.akamai.net
173.223.11.159,10,AS20940 Akamai International B.V.,NL,,a173-223-11-159.deploy.static.akamaitechnologies.com
,,,,2015-04-23,a1123.d.akamai.net
,,,,2014-11-03,a1975.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a277.d.akamai.net
,,,,2014-11-03,a521.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1949.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1975.d.akamai.net
,,,,2014-11-03,a1269.d.akamai.net
,,,,2014-11-02,a521.d.akamai.net
,,,,2014-11-02,a73.d.akamai.net
,,,,2014-11-02,a798.d.akamai.net
,,,,2014-11-02,a402.d.akamai.net
,,,,2014-11-02,a1269.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-02,a1978.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-02,a1848.d.akamai.net
,,,,2014-11-02,a1949.d.akamai.net
,,,,2014-11-02,a701.d.akamai.net
,,,,2014-11-02,a1711.d.akamai.net
,,,,2014-11-02,a1978.d.akamai.net
,,,,2014-11-02,a1848.d.akamai.net.0.1.cn.akamaitech.net
173.223.11.169,50,AS20940 Akamai International B.V.,NL,,a173-223-11-169.deploy.static.akamaitechnologies.com
,,,,2016-02-02,epd-akam-intl.oracle.com
,,,,2015-04-23,a1339.d.akamai.net
,,,,2014-11-03,a1428.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a52.d.akamai.net
,,,,2014-11-03,a1859.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1859.d.akamai.net
,,,,2014-11-03,a1567.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-02,a1848.d.akamai.net
,,,,2014-11-02,a1041.d.akamai.net
,,,,2014-11-02,a1621.d.akamai.net
173.223.11.177,39481,AS20940 Akamai International B.V.,NL,,a173-223-11-177.deploy.static.akamaitechnologies.com
,,,,2015-04-23,a1045.d.akamai.net
,,,,2015-04-23,a246.d.akamai.net
,,,,2015-04-23,a728.d.akamai.net
,,,,2015-04-23,a698.d.akamai.net
,,,,2014-11-03,a665.d.akamai.net
,,,,2014-11-03,a1516.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1250.d.akamai.net
,,,,2014-11-03,a1104.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-03,a1186.d.akamai.net
,,,,2014-11-03,a665.d.akamai.net.0.1.cn.akamaitech.net
,,,,2014-11-02,a1907.d.akamai.net
,,,,2014-11-02,a1104.d.akamai.net
,,,,2014-11-02,a1825.d.akamai.net
,,,,2014-11-02,a610.d.akamai.net
,,,,2014-09-17,a1330.d.akamai.net
173.223.106.145,10,AS20940 Akamai International B.V.,NL,,a173-223-106-145.deploy.static.akamaitechnologies.com
178.79.211.189,9711,AS22822 Limelight Networks. Inc.,IT,,cds1220.lon.llnw.net
178.79.253.6,8201,AS22822 Limelight Networks. Inc.,GB,,cds402.lcy.llnw.net
178.255.83.1,240,AS35838 CCANET Limited,GB,,ocsp.comodoca.com
,,,,2017-03-05,ocsp.usertrust.com
,,,,2017-03-05,ocsp.comodoca4.com
,,,,2017-03-01,ocsp.gandi.net
